EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER,,,,,,,,,,,,,
5638146,HENRY CO.,SANDY LEVEL,3/20/1998,1556,Tornado, ,F1,0,0,200000,0,VA,EST, ,2074527,C,89,RNK,0,0, , ,4,150,2,W,3,NNE,SANDY LEVEL,3/20/1998,1604,36.57,-79.75,36.6,-79.7,,"Thunderstorms during the late morning and afternoon hours produced a tornado, flash flooding, hail up to golfball size, and damaging winds.

From the same storm that produced two tornadoes in North Carolina, a tornado formed about 2 miles west of Sandy Level in extreme southeastern Henry County and travelled northeast about 11 miles before dissipating about 2 miles west of Whitmell in Pittsylvania County. This tornado was generally from 100 to 200 yards wide, with damage in some areas up to 350 yards wide. This tornado damaged or destroyed several vehicles, barns, and outbuildings, and more than 60 residences, damaged two churches, and toppled trees and power lines. Some of the fallen trees blocked roads for a period of time.  

Just before the tornado formed, trees and power lines were knocked down and large branches of trees were snapped off from the North Carolina border 3 miles west southwest of Sandy Level to 2 miles west of Sandy Level.

Heavy rainfall resulted in the flooding of a creek near the Virginia Tech Airport, flooding of Sinking Creek near route 460 about 5 miles east southeast of Pembroke, flooded routes 252 and 606 about 2 miles northeast of Brownsburg, and resulted in the closing of route 11 at two locations about two miles north of Shawsville.

The flooding of several creeks and streams in southwest Roanoke City, resulting in road closings and the flooding of several vehicles, a few residences, and two businesses. A portion of the first floor of a hotel was flooded.

In Bedford County, West Fork Creek flooded route 24 about a mile east of Stewartsville and several roads in and near Montvale were flooded.

In Pulaski County, Peak Creek flooded a road in Pulaski.",167,,,,,,,,,,,,,
5638151,PITTSYLVANIA CO.,CASCADE,3/20/1998,1604,Tornado, ,F1,0,0,800000,0,VA,EST, ,2074527,C,143,RNK,0,0, , ,9,150,3,NW,2,W,WHITMELL,3/20/1998,1622,36.6,-79.7,36.7,-79.55,,"Thunderstorms during the late morning and afternoon hours produced a tornado, flash flooding, hail up to golfball size, and damaging winds.

From the same storm that produced two tornadoes in North Carolina, a tornado formed about 2 miles west of Sandy Level in extreme southeastern Henry County and travelled northeast about 11 miles before dissipating about 2 miles west of Whitmell in Pittsylvania County. This tornado was generally from 100 to 200 yards wide, with damage in some areas up to 350 yards wide. This tornado damaged or destroyed several vehicles, barns, and outbuildings, and more than 60 residences, damaged two churches, and toppled trees and power lines. Some of the fallen trees blocked roads for a period of time.  

Just before the tornado formed, trees and power lines were knocked down and large branches of trees were snapped off from the North Carolina border 3 miles west southwest of Sandy Level to 2 miles west of Sandy Level.

Heavy rainfall resulted in the flooding of a creek near the Virginia Tech Airport, flooding of Sinking Creek near route 460 about 5 miles east southeast of Pembroke, flooded routes 252 and 606 about 2 miles northeast of Brownsburg, and resulted in the closing of route 11 at two locations about two miles north of Shawsville.

The flooding of several creeks and streams in southwest Roanoke City, resulting in road closings and the flooding of several vehicles, a few residences, and two businesses. A portion of the first floor of a hotel was flooded.

In Bedford County, West Fork Creek flooded route 24 about a mile east of Stewartsville and several roads in and near Montvale were flooded.

In Pulaski County, Peak Creek flooded a road in Pulaski.",168,,,,,,,,,,,,,
5642875,WAKE CO.,HOLLY SPGS,3/20/1998,1815,Tornado, ,F0,0,0,0,0,NC,EST, ,2076166,C,183,RAH,0,0, , ,0.1,25,1,SSE,1,SSE,HOLLY SPGS,3/20/1998,1815,35.63,-78.85,35.63,-78.85,"A  home video of this storm showed a wall cloud with several small vortices. One of these touched down very briefly and damaged  the roof of one home. The adjacent homes, and there were many, were untouched.  The insulation from the home was then spread into adjacent trees.",,169,,,,,,,,,,,,,
5642746,DURHAM CO.,BAHAMA,3/20/1998,1830,Tornado,2,F2,0,1,600000,0,NC,EST, ,2076164,C,63,RAH,0,0, , ,2.5,100,5,NE,8,NE,BAHAMA,3/20/1998,1832,36.22,-78.82,36.25,-78.78,"A  tornado first touched down in rural northeast Durham county off Bahama Road.  The tornado moved northeast and took the roof off a manufactured home on a brick foundation. One minor injury occurred in the home. Down the road a half mile on Range Road, the tornado damaged farm sheds and sent sheets of tin flying in all directions. The tornado then hit a frame house with only minor roof damage. A large oak tree, without leaves, was snapped off at  the base. Just 100 yards away, the tornado hit a manufactured home and reduced it to just splinters and rubble. The tornado picked up the home, turned it 90 degrees, and slammed it into the ground. The entire structure was then sheared off at the base and spread into the adjacent field and woods. Thankfully, no one was home at the time. This tornado reached its maximum intensity (F2) at this point. Minor damage occurred down the road to some businesses and houses and the storm lifted before reaching the Person county line.

Home damage was estimated by Emergency Management to be nearly $450K and damage to businesses was nearly $150K.",,170,,,,,,,,,,,,,
5642876,WAKE CO.,GARNER,3/20/1998,1840,Tornado, ,F2,0,2,650000,0,NC,EST, ,2076166,C,183,RAH,0,0, , ,1.5,100, , , , ,GARNER,3/20/1998,1842,35.72,-78.62,35.72,-78.62,"The tornado remained a funnel as it roared over the Greenbrier Estates just east of US401. Trees were sporadically uprooted and snapped off. Several trees fell on homes and outbuildings. The tornado touched down on Highway 70 at a church. The roof of one section was taken off and the steeple was blown off the chapel. The debris from the church took out windows at a car lot across the street. A block way, the wind removed several large siding sheets from a business.",,171,,,,,,,,,,,,,
5642877,WAKE CO.,RALEIGH,3/20/1998,1845,Tornado, ,F0,0,0,15000,0,NC,EST, ,2076166,C,183,RAH,0,0, , ,0.2,25, , , , ,RALEIGH,3/20/1998,1845,35.8,-78.67,35.8,-78.67,"The storm that hit Garner produced another tornado 6 miles to the northeast on the east side of Raleigh.  Damage began just off US64 at Wake Medical Center and the Tower Shopping Center. Cars were overturned, trees were damaged, and a steel-beamed billboard was twisted. The tornado then crossed the highway where it lifted the roof off the business office of a tree nursey, damaged two sheds, and destroyed 5 greenhouses. Insulation and debris was strewn up in the trees well away from the path.",,172,,,,,,,,,,,,,
5642874,GRANVILLE CO.,BEREA,3/20/1998,1855,Tornado,2,F2,0,0,100000,0,NC,EST, ,2076165,C,77,RAH,0,0, , ,1.5,100, , , , ,BEREA,3/20/1998,1857,36.32,-78.73,36.32,-78.73,"This tornado occurred with the same parent thunderstorm that produced a tornado earlier in northeast Durham county.  The tornado touched down in Berea on Highway 158.  A  brick ranch home sustained  significant damage to the roof and garage. The next damage appeared 1 mile to the northeast on Hebron Road (State Road 1150). The tornado destroyed several barns on both sides of NC-1150, uprooted several trees, and destroyed the roof of a farm house. The tornado reached F2 at this point. The debris from the home and barns was strewn across fields and treetops. The tornado then moved over a wooded area, snapping trees and finally reaching NC-1306, where it produced F0 damage to outbuildings and a farm house.",,173,,,,,,,,,,,,,
5642878,FRANKLIN CO.,LOUISBURG,3/20/1998,1935,Tornado, ,F1,0,0,50000,0,NC,EST, ,2076167,C,69,RAH,0,0, , ,0.1,50,9,E,9,E,LOUISBURG,3/20/1998,1935,36.1,-78.13,36.1,-78.13,The same thunderstorm complex that produced tornadoes in Wake county produced yet another small tornado just east of Louisburg on Hwy 158. Six houses sustained minor damage and one mobile home received major damage. Numerous trees were uprooted and snapped in the area.,,174,,,,,,,,,,,,,
5638894,ROBESON CO.,PROCTORVILLE,3/20/1998,2045,Tornado, ,F1,0,1,20000,0,NC,EST, ,2074876,C,155,ILM,0,0, , ,0.5,30, , , , ,PROCTORVILLE,3/20/1998,2045,34.48,-79.03,34.48,-79.03,A TORNADO AT POPE ROAD PUSHED A MOBILE HOME 4 FEET OFF ITS FOUNDATION AND SNAPPED A TREE ONTO A HOUSE. A WOMAN WAS HOSPITALIZED FOR MINOR INJURIES. HAIL SIZE  1.25 INCH ALSO REPORTED.,,175,,,,,,,,,,,,,
5637604,MADERA CO.,CHOWCHILLA,3/24/1998,1346,Tornado,0,F0,0,0,15000,30000,CA,PST, ,2074985,C,39,HNX,0,0, , ,2,25,5,WSW,3,WSW,CHOWCHILLA,3/24/1998,1356,37.08,-120.35,37.1,-120.32,Initial part of this severe storm was 2 miles in length with trees damaged in the Maddalena Orchard south of Highway 152 and east of Road 10.  No other damage seen immediately to the northeast except phone line damage immediately along Highway 152  through the rural area. A spotter observed the tornado path.  While not seen directly by any witnesses there was some damage to an orchard at Ave 251/2 and Road 14 located just south and west 2 miles from Chowchilla and some building damage 2 miles due west of Chowchilla that would be the same line and direction as the observed tornado...but 4 miles farther to the northeast!,,176,,,,,,,,,,,,,
5631696,COLES CO.,MATTOON,3/28/1998,525,Tornado,0,F2,0,3,3000000,0,IL,CST, ,2074117,C,29,ILX,0,0, , ,1.5,220,1,SW,1,E,MATTOON,3/28/1998,532,39.47,-88.38,39.48,-88.35,"A tornado touched down 1 mile southwest of Mattoon and travelled to the northeast.  It damaged 4 homes in the initial touchdown area and then crossed a set of railroad tracks turning over 4 empty 30-ton coal cars.  After crossing the railroad tracks, the tornado hit a self-storage facility, where six of the ten buildings in the complex were destroyed.  The tin and steel girder buildings were not bolted down to the cement slabs, so they were lifted up, wadded up"" into a big pile", and deposited downstream about 200 yards.  Further to the northeast, it damaged or destroyed numerous homes and businesses before lifting.  It remained aloft for several blocks, then touched down again, tearing off treetops and damaging several roofs in the area.  It lifted again and touched down a final time about a block away.  Damage in this area was to tree tops and roofs.  Overall, the tornado was on the ground for 1.5 miles and it either damaged or destroyed 120 homes and businesses.  Damage is estimated between $2.5 and $3 million.  Two people sustained minor injuries and one 9 year old child was seriously injured when a picture frame blew off the wall, hit her in the back, and cut her," causing her left lung to partially collapse.""",,177,,,,,
5634644,WHITLEY CO.,LAUD,3/28/1998,1005,Tornado, ,F0,0,0,0,0,IN,EST, ,2073264,C,183,IWX,0,0, , ,0.1,10, , , , ,LAUD,3/28/1998,1005,41.05,-85.45,41.05,-85.45,small tornado touched down in Laud causing tree damage and moderate damage to one home.,,178,,,,,,,,,,,,,
5634645,ALLEN CO.,HARLAN,3/28/1998,1021,Tornado, ,F1,0,0,25000,0,IN,EST, ,2073264,C,3,IWX,0,0, , ,0.3,50, , , , ,HARLAN,3/28/1998,1023,41.2,-84.92,41.2,-84.92,small tornado touched down in Harlan.  It damaged a cabinet factory and completely destroyed a mobile home.,,179,,,,,,,,,,,,,
5633047,LENAWEE CO.,TIPTON,3/28/1998,1058,Tornado, ,F1,0,0,25000,0,MI,EST, ,2074075,C,91,DTX,0,0, , ,0.5,25,2,NW,2,NW,TIPTON,3/28/1998,1058,42.03,-84.1,42.03,-84.1,,"A line of fast-moving showers with embedded thunderstorms raced across far southeast Michigan during the late morning and early afternoon hours.  A brief tornado occurred in northern Lenawee County, destroying a farmhouse and a barn, damaging another barn, and moving two grain silos off of their foundations.  The same storm blew down trees in Manchester, and then produced patches of wind damage from just west of Ann Arbor to just north of Ypsilanti.  In Ypsilanti Township, a house was deroofed, other roofs were damaged, and many trees were downed, some onto vehicles.  A radio tower was damaged in Superior Township, and aluminum roofing was torn from a home.

Additional damage occurred in Wayne County.  A furniture warehouse in Livonia was heavily damaged.  In adjacent Redford, spotter estimated winds of 85 mph took the roof off of a business and threw parts of it  through the window of a business across the street.  Substantial tree damage also took place.  Another pocket of damage occurred just west of downtown Detroit, near the foot of the Ambassador Bridge.  A wall was knocked out at a taxi cab garage, with cinderblocks damaging five cabs.  A  billboard in the area was damaged.  An  empty tractor-trailer attempting to cross the Ambassador Bridge into Canada was knocked over very near the international border.

Numerous trees and power lines were downed in eastern Macomb County, from Harrison Township south to Eastpointe.  The most concentrated damage was in Roseville.  A few trees were also downed in Utica.",180,,,,,,,,,,,,,
5637683,MADERA CO.,CHOWCHILLA ARPT,3/28/1998,1635,Tornado, ,F0,0,0,0,0,CA,PST, ,2074989,C,39,HNX,0,0, , ,0.3,5, , , , ,CHOWCHILLA ARPT,3/28/1998,1635,37.12,-120.25,37.12,-120.25,"Tornado touched down on northwest edge of airport property, moved two belt loaders 25 feet, and then arced to south before dissipating.  Pea-size hail accompanied the storm to such an extent that it reached 2 inches in depth in the area.","
Numerous thunderstorms developed during the afternoon hours throughout much of Central California and reached severe limits in Merced and Madera Counties.  The tornado at the Chowchilla Airport occurred with a severe thunderstorm warning of at least 10 minutes.  Additional hail of 1/2 diameter", not reaching severe thresholds," also fell in Southwest Fresno County just west of Lemoore Naval Air Station.""",181,,,,,,,,,,,
5662307,SAN JOAQUIN CO.,TRACY,3/28/1998,1720,Tornado, ,F0,0,0,1000,0,CA,PST, ,2082738,C,77,STO,0,0,LAW ENFORCEMENT, ,0.1,10,8,SE,8,SE,TRACY,3/28/1998,1725,37.67,-121.33,37.67,-121.33,,The small and brief tornado ripped up 60 feet of back fence on one home lot.,182,,,,,,,,,,,,,
5632280,NOBLES CO.,LISMORE,3/29/1998,1523,Tornado, ,F2,0,0,400000,0,MN,CST, ,2074397,C,105,FSD,0,0, , ,0.1,75,2,N,2,N,LISMORE,3/29/1998,1535,43.78,-95.95,43.78,-95.95,,A tornado destroyed buildings...trees in shelter belts...and numerous pieces of farm equipment...and killed two cattle.,183,,,,,,,,,,,,,
5632279,NOBLES CO.,LEOTA,3/29/1998,1525,Tornado, ,F0,0,0,10000,0,MN,CST, ,2074396,C,105,FSD,0,0, , ,0.1,50,3,E,3,E,LEOTA,3/29/1998,1530,43.83,-95.95,43.83,-95.95,,A tornado damaged trees and a few buildings.,184,,,,,,,,,,,,,
5632282,NOBLES CO.,WILMONT,3/29/1998,1528,Tornado, ,F0,0,0,50000,0,MN,CST, ,2074399,C,105,FSD,0,0, , ,0.1,50,2,N,2,N,WILMONT,3/29/1998,1533,43.8,-95.8,43.8,-95.8,,A tornado caused damage to trees and a few buildings.,185,,,,,,,,,,,,,
5632281,NOBLES CO.,ST KILLIAN,3/29/1998,1535,Tornado, ,F2,0,0,200000,0,MN,CST, ,2074398,C,105,FSD,0,0, , ,0.1,75,2,NW,2,NW,ST KILLIAN,3/29/1998,1545,43.8,-95.9,43.8,-95.9,,A tornado destroyed farm buildings...uprooted numerous trees...and overturned a tractor trailer.,186,,,,,,,,,,,,,
5632283,NOBLES CO.,ST KILLIAN,3/29/1998,1545,Tornado, ,F1,0,0,100000,0,MN,CST, ,2074400,C,105,FSD,0,0, , ,0.1,50,3,NE,3,NE,ST KILLIAN,3/29/1998,1555,43.82,-95.83,43.82,-95.83,,A tornado damaged trees and destroyed old farm buildings.,187,,,,,,,,,,,,,
5632285,MURRAY CO.,AVOCA,3/29/1998,1550,Tornado, ,F1,0,0,50000,0,MN,CST, ,2074402,C,101,FSD,0,0, , ,2.5,900,7,E,9,E,AVOCA,3/29/1998,1555,43.95,-95.53,43.95,-95.48,,"A strong tornado which began in Murray County tracked across Cottonwood County and then further northeast. The tornado destroyed numerous farms, farm equipment, buildings, trees, power lines and poles, vehicles, and other structures in its path. A vehicle was tossed a hundred yards as it hit the first farm in southwest Cottonwood County. People in the basement of the house on this farm received minor injuries. The tornado also destroyed a church near Jeffers, and destroyed numerous homes in the southern part of Comfrey, a city which is only partly in Cottonwood County.",188,,,,,,,,,,,,,
5632286,COTTONWOOD CO.,WESTBROOK,3/29/1998,1555,Tornado, ,F3,0,3,30000000,0,MN,CST, ,2074402,C,33,FSD,0,0, , ,39.5,900,5,S,12,N,MOUNTAIN LAKE,3/29/1998,1630,43.98,-95.43,44.1,-94.93,,"A strong tornado which began in Murray County tracked across Cottonwood County and then further northeast. The tornado destroyed numerous farms, farm equipment, buildings, trees, power lines and poles, vehicles, and other structures in its path. A vehicle was tossed a hundred yards as it hit the first farm in southwest Cottonwood County. People in the basement of the house on this farm received minor injuries. The tornado also destroyed a church near Jeffers, and destroyed numerous homes in the southern part of Comfrey, a city which is only partly in Cottonwood County.",189,,,,,,,,,,,,,
5632284,MURRAY CO.,FULDA,3/29/1998,1555,Tornado, ,F1,0,0,50000,0,MN,CST, ,2074401,C,101,FSD,0,0, , ,0.1,50,4,SW,4,SW,FULDA,3/29/1998,1602,43.83,-95.67,43.83,-95.67,,A tornado damaged trees and destroyed old farm buildings.,190,,,,,,,,,,,,,
5638771,WATONWAN CO.,DARFUR,3/29/1998,1628,Tornado, ,F4,0,0,0,0,MN,CST, ,2074855,C,165,MPX,0,0, , ,0.5,100,3,NNW,4,NNW,DARFUR,3/29/1998,1628,44.08,-94.85,44.1,-94.87,Tornado moving through southern Brown county brushed extreme northwest Watonwan county.  See Brown county narrative.,,191,,,,,,,,,,,,,
